,fecha,pais,iso3,source,temperatura_media,año
1272,2004-01-01,Italia,ITA,E-OBS,3.66,2004
1273,2004-02-01,Italia,ITA,E-OBS,5.49,2004
1274,2004-03-01,Italia,ITA,E-OBS,7.04,2004
1275,2004-04-01,Italia,ITA,E-OBS,10.84,2004
1276,2004-05-01,Italia,ITA,E-OBS,13.53,2004
1277,2004-06-01,Italia,ITA,E-OBS,19.33,2004
1278,2004-07-01,Italia,ITA,E-OBS,21.77,2004
1279,2004-08-01,Italia,ITA,E-OBS,22.03,2004
1280,2004-09-01,Italia,ITA,E-OBS,18.25,2004
1281,2004-10-01,Italia,ITA,E-OBS,15.52,2004
1282,2004-11-01,Italia,ITA,E-OBS,9.1,2004
1283,2004-12-01,Italia,ITA,E-OBS,6.67,2004
1284,2005-01-01,Italia,ITA,E-OBS,3.54,2005
1285,2005-02-01,Italia,ITA,E-OBS,2.57,2005
1286,2005-03-01,Italia,ITA,E-OBS,7.37,2005
1287,2005-04-01,Italia,ITA,E-OBS,10.52,2005
1288,2005-05-01,Italia,ITA,E-OBS,16.53,2005
1289,2005-06-01,Italia,ITA,E-OBS,20.17,2005
1290,2005-07-01,Italia,ITA,E-OBS,22.3,2005
1291,2005-08-01,Italia,ITA,E-OBS,20.31,2005
1292,2005-09-01,Italia,ITA,E-OBS,18.18,2005
1293,2005-10-01,Italia,ITA,E-OBS,13.79,2005
1294,2005-11-01,Italia,ITA,E-OBS,8.37,2005
1295,2005-12-01,Italia,ITA,E-OBS,3.92,2005
1296,2006-01-01,Italia,ITA,E-OBS,2.99,2006
1297,2006-02-01,Italia,ITA,E-OBS,4.56,2006
1298,2006-03-01,Italia,ITA,E-OBS,6.84,2006
1299,2006-04-01,Italia,ITA,E-OBS,11.92,2006
1300,2006-05-01,Italia,ITA,E-OBS,15.94,2006
1301,2006-06-01,Italia,ITA,E-OBS,19.72,2006
1302,2006-07-01,Italia,ITA,E-OBS,23.41,2006
1303,2006-08-01,Italia,ITA,E-OBS,20.19,2006
1304,2006-09-01,Italia,ITA,E-OBS,18.94,2006
1305,2006-10-01,Italia,ITA,E-OBS,15.32,2006
1306,2006-11-01,Italia,ITA,E-OBS,9.79,2006
1307,2006-12-01,Italia,ITA,E-OBS,6.99,2006
1308,2007-01-01,Italia,ITA,E-OBS,6.86,2007
1309,2007-02-01,Italia,ITA,E-OBS,7.28,2007
1310,2007-03-01,Italia,ITA,E-OBS,8.83,2007
1311,2007-04-01,Italia,ITA,E-OBS,13.68,2007
1312,2007-05-01,Italia,ITA,E-OBS,16.44,2007
1313,2007-06-01,Italia,ITA,E-OBS,20.1,2007
1314,2007-07-01,Italia,ITA,E-OBS,22.58,2007
1315,2007-08-01,Italia,ITA,E-OBS,21.66,2007
1316,2007-09-01,Italia,ITA,E-OBS,17.07,2007
1317,2007-10-01,Italia,ITA,E-OBS,13.28,2007
1318,2007-11-01,Italia,ITA,E-OBS,7.97,2007
1319,2007-12-01,Italia,ITA,E-OBS,4.7,2007
1320,2008-01-01,Italia,ITA,E-OBS,5.93,2008
1321,2008-02-01,Italia,ITA,E-OBS,5.76,2008
1322,2008-03-01,Italia,ITA,E-OBS,7.99,2008
1323,2008-04-01,Italia,ITA,E-OBS,10.95,2008
1324,2008-05-01,Italia,ITA,E-OBS,15.82,2008
1325,2008-06-01,Italia,ITA,E-OBS,19.68,2008
1326,2008-07-01,Italia,ITA,E-OBS,22.01,2008
1327,2008-08-01,Italia,ITA,E-OBS,22.39,2008
1328,2008-09-01,Italia,ITA,E-OBS,17.28,2008
1329,2008-10-01,Italia,ITA,E-OBS,14.5,2008
1330,2008-11-01,Italia,ITA,E-OBS,9.14,2008
1331,2008-12-01,Italia,ITA,E-OBS,5.06,2008
1332,2009-01-01,Italia,ITA,E-OBS,4.12,2009
1333,2009-02-01,Italia,ITA,E-OBS,4.04,2009
1334,2009-03-01,Italia,ITA,E-OBS,7.69,2009
1335,2009-04-01,Italia,ITA,E-OBS,11.71,2009
1336,2009-05-01,Italia,ITA,E-OBS,17.39,2009
1337,2009-06-01,Italia,ITA,E-OBS,19.34,2009
1338,2009-07-01,Italia,ITA,E-OBS,22.3,2009
1339,2009-08-01,Italia,ITA,E-OBS,23.25,2009
1340,2009-09-01,Italia,ITA,E-OBS,18.78,2009
1341,2009-10-01,Italia,ITA,E-OBS,13.01,2009
1342,2009-11-01,Italia,ITA,E-OBS,9.63,2009
1343,2009-12-01,Italia,ITA,E-OBS,5.25,2009
1344,2010-01-01,Italia,ITA,E-OBS,3.2,2010
1345,2010-02-01,Italia,ITA,E-OBS,4.92,2010
1346,2010-03-01,Italia,ITA,E-OBS,7.28,2010
1347,2010-04-01,Italia,ITA,E-OBS,11.42,2010
1348,2010-05-01,Italia,ITA,E-OBS,14.57,2010
1349,2010-06-01,Italia,ITA,E-OBS,19.13,2010
1350,2010-07-01,Italia,ITA,E-OBS,22.86,2010
1351,2010-08-01,Italia,ITA,E-OBS,21.35,2010
1352,2010-09-01,Italia,ITA,E-OBS,17.11,2010
1353,2010-10-01,Italia,ITA,E-OBS,12.46,2010
1354,2010-11-01,Italia,ITA,E-OBS,9.21,2010
1355,2010-12-01,Italia,ITA,E-OBS,4.14,2010
1356,2011-01-01,Italia,ITA,E-OBS,4.36,2011
1357,2011-02-01,Italia,ITA,E-OBS,5.57,2011
1358,2011-03-01,Italia,ITA,E-OBS,7.75,2011
1359,2011-04-01,Italia,ITA,E-OBS,12.86,2011
1360,2011-05-01,Italia,ITA,E-OBS,16.03,2011
1361,2011-06-01,Italia,ITA,E-OBS,19.49,2011
1362,2011-07-01,Italia,ITA,E-OBS,20.93,2011
1363,2011-08-01,Italia,ITA,E-OBS,22.77,2011
1364,2011-09-01,Italia,ITA,E-OBS,20.21,2011
1365,2011-10-01,Italia,ITA,E-OBS,13.35,2011
1366,2011-11-01,Italia,ITA,E-OBS,9.4,2011
1367,2011-12-01,Italia,ITA,E-OBS,6.09,2011
1368,2012-01-01,Italia,ITA,E-OBS,3.9,2012
1369,2012-02-01,Italia,ITA,E-OBS,2.23,2012
1370,2012-03-01,Italia,ITA,E-OBS,10.07,2012
1371,2012-04-01,Italia,ITA,E-OBS,11.0,2012
1372,2012-05-01,Italia,ITA,E-OBS,15.05,2012
1373,2012-06-01,Italia,ITA,E-OBS,21.08,2012
1374,2012-07-01,Italia,ITA,E-OBS,23.13,2012
1375,2012-08-01,Italia,ITA,E-OBS,23.83,2012
1376,2012-09-01,Italia,ITA,E-OBS,18.44,2012
1377,2012-10-01,Italia,ITA,E-OBS,14.49,2012
1378,2012-11-01,Italia,ITA,E-OBS,10.52,2012
1379,2012-12-01,Italia,ITA,E-OBS,4.37,2012
1380,2013-01-01,Italia,ITA,E-OBS,4.67,2013
1381,2013-02-01,Italia,ITA,E-OBS,3.32,2013
1382,2013-03-01,Italia,ITA,E-OBS,7.18,2013
1383,2013-04-01,Italia,ITA,E-OBS,12.16,2013
1384,2013-05-01,Italia,ITA,E-OBS,14.26,2013
1385,2013-06-01,Italia,ITA,E-OBS,18.68,2013
1386,2013-07-01,Italia,ITA,E-OBS,22.33,2013
1387,2013-08-01,Italia,ITA,E-OBS,22.29,2013
1388,2013-09-01,Italia,ITA,E-OBS,18.32,2013
1389,2013-10-01,Italia,ITA,E-OBS,15.05,2013
1390,2013-11-01,Italia,ITA,E-OBS,9.22,2013
1391,2013-12-01,Italia,ITA,E-OBS,6.07,2013
1392,2014-01-01,Italia,ITA,E-OBS,6.29,2014
1393,2014-02-01,Italia,ITA,E-OBS,7.39,2014
1394,2014-03-01,Italia,ITA,E-OBS,8.9,2014
1395,2014-04-01,Italia,ITA,E-OBS,11.92,2014
1396,2014-05-01,Italia,ITA,E-OBS,14.55,2014
1397,2014-06-01,Italia,ITA,E-OBS,19.57,2014
1398,2014-07-01,Italia,ITA,E-OBS,20.36,2014
1399,2014-08-01,Italia,ITA,E-OBS,20.76,2014
1400,2014-09-01,Italia,ITA,E-OBS,18.12,2014
1401,2014-10-01,Italia,ITA,E-OBS,15.17,2014
1402,2014-11-01,Italia,ITA,E-OBS,11.53,2014
1403,2014-12-01,Italia,ITA,E-OBS,6.59,2014
1404,2015-01-01,Italia,ITA,E-OBS,5.23,2015
1405,2015-02-01,Italia,ITA,E-OBS,4.73,2015
1406,2015-03-01,Italia,ITA,E-OBS,8.23,2015
1407,2015-04-01,Italia,ITA,E-OBS,11.51,2015
1408,2015-05-01,Italia,ITA,E-OBS,16.41,2015
1409,2015-06-01,Italia,ITA,E-OBS,19.97,2015
1410,2015-07-01,Italia,ITA,E-OBS,24.64,2015
1411,2015-08-01,Italia,ITA,E-OBS,22.5,2015
1412,2015-09-01,Italia,ITA,E-OBS,18.23,2015
1413,2015-10-01,Italia,ITA,E-OBS,13.58,2015
1414,2015-11-01,Italia,ITA,E-OBS,9.89,2015
1415,2015-12-01,Italia,ITA,E-OBS,6.68,2015
1416,2016-01-01,Italia,ITA,E-OBS,5.28,2016
1417,2016-02-01,Italia,ITA,E-OBS,7.4,2016
1418,2016-03-01,Italia,ITA,E-OBS,7.81,2016
1419,2016-04-01,Italia,ITA,E-OBS,12.66,2016
1420,2016-05-01,Italia,ITA,E-OBS,14.47,2016
1421,2016-06-01,Italia,ITA,E-OBS,18.98,2016
1422,2016-07-01,Italia,ITA,E-OBS,22.48,2016
1423,2016-08-01,Italia,ITA,E-OBS,21.33,2016
1424,2016-09-01,Italia,ITA,E-OBS,18.47,2016
1425,2016-10-01,Italia,ITA,E-OBS,13.33,2016
1426,2016-11-01,Italia,ITA,E-OBS,9.28,2016
1427,2016-12-01,Italia,ITA,E-OBS,5.75,2016
1428,2017-01-01,Italia,ITA,E-OBS,1.96,2017
1429,2017-02-01,Italia,ITA,E-OBS,6.71,2017
1430,2017-03-01,Italia,ITA,E-OBS,9.75,2017
1431,2017-04-01,Italia,ITA,E-OBS,11.43,2017
1432,2017-05-01,Italia,ITA,E-OBS,15.96,2017
1433,2017-06-01,Italia,ITA,E-OBS,21.53,2017
1434,2017-07-01,Italia,ITA,E-OBS,22.77,2017
1435,2017-08-01,Italia,ITA,E-OBS,23.83,2017
1436,2017-09-01,Italia,ITA,E-OBS,16.7,2017
1437,2017-10-01,Italia,ITA,E-OBS,13.82,2017
1438,2017-11-01,Italia,ITA,E-OBS,8.01,2017
1439,2017-12-01,Italia,ITA,E-OBS,4.08,2017
1440,2018-01-01,Italia,ITA,E-OBS,6.19,2018
1441,2018-02-01,Italia,ITA,E-OBS,3.16,2018
1442,2018-03-01,Italia,ITA,E-OBS,6.86,2018
1443,2018-04-01,Italia,ITA,E-OBS,13.45,2018
1444,2018-05-01,Italia,ITA,E-OBS,16.02,2018
1445,2018-06-01,Italia,ITA,E-OBS,19.61,2018
1446,2018-07-01,Italia,ITA,E-OBS,22.67,2018
1447,2018-08-01,Italia,ITA,E-OBS,22.24,2018
1448,2018-09-01,Italia,ITA,E-OBS,19.06,2018
1449,2018-10-01,Italia,ITA,E-OBS,14.66,2018
1450,2018-11-01,Italia,ITA,E-OBS,9.73,2018
1451,2018-12-01,Italia,ITA,E-OBS,5.44,2018
1452,2019-01-01,Italia,ITA,E-OBS,2.75,2019
1453,2019-02-01,Italia,ITA,E-OBS,6.06,2019
1454,2019-03-01,Italia,ITA,E-OBS,8.94,2019
1455,2019-04-01,Italia,ITA,E-OBS,10.8,2019
1456,2019-05-01,Italia,ITA,E-OBS,12.36,2019
1457,2019-06-01,Italia,ITA,E-OBS,22.03,2019
1458,2019-07-01,Italia,ITA,E-OBS,23.12,2019
1459,2019-08-01,Italia,ITA,E-OBS,23.26,2019
1460,2019-09-01,Italia,ITA,E-OBS,18.85,2019
1461,2019-10-01,Italia,ITA,E-OBS,15.27,2019
1462,2019-11-01,Italia,ITA,E-OBS,9.81,2019
1463,2019-12-01,Italia,ITA,E-OBS,6.89,2019
1464,2020-01-01,Italia,ITA,E-OBS,5.19,2020
1465,2020-02-01,Italia,ITA,E-OBS,7.54,2020
1466,2020-03-01,Italia,ITA,E-OBS,7.81,2020
1467,2020-04-01,Italia,ITA,E-OBS,11.93,2020
1468,2020-05-01,Italia,ITA,E-OBS,16.13,2020
1469,2020-06-01,Italia,ITA,E-OBS,18.64,2020
1470,2020-07-01,Italia,ITA,E-OBS,22.18,2020
1471,2020-08-01,Italia,ITA,E-OBS,22.81,2020
1472,2020-09-01,Italia,ITA,E-OBS,18.76,2020
1473,2020-10-01,Italia,ITA,E-OBS,12.45,2020
1474,2020-11-01,Italia,ITA,E-OBS,9.73,2020
1475,2020-12-01,Italia,ITA,E-OBS,5.7,2020
1476,2021-01-01,Italia,ITA,E-OBS,3.71,2021
1477,2021-02-01,Italia,ITA,E-OBS,6.82,2021
1478,2021-03-01,Italia,ITA,E-OBS,7.17,2021
1479,2021-04-01,Italia,ITA,E-OBS,9.55,2021
1480,2021-05-01,Italia,ITA,E-OBS,14.45,2021
1481,2021-06-01,Italia,ITA,E-OBS,21.14,2021
1482,2021-07-01,Italia,ITA,E-OBS,22.75,2021
1483,2021-08-01,Italia,ITA,E-OBS,22.54,2021
1484,2021-09-01,Italia,ITA,E-OBS,19.08,2021
1485,2021-10-01,Italia,ITA,E-OBS,12.59,2021
1486,2021-11-01,Italia,ITA,E-OBS,9.44,2021
1487,2021-12-01,Italia,ITA,E-OBS,5.21,2021
1488,2022-01-01,Italia,ITA,E-OBS,4.25,2022
1489,2022-02-01,Italia,ITA,E-OBS,6.18,2022
1490,2022-03-01,Italia,ITA,E-OBS,6.47,2022
1491,2022-04-01,Italia,ITA,E-OBS,10.41,2022
1492,2022-05-01,Italia,ITA,E-OBS,17.08,2022
1493,2022-06-01,Italia,ITA,E-OBS,22.49,2022
1494,2022-07-01,Italia,ITA,E-OBS,24.35,2022
1495,2022-08-01,Italia,ITA,E-OBS,22.69,2022
1496,2022-09-01,Italia,ITA,E-OBS,18.15,2022
1497,2022-10-01,Italia,ITA,E-OBS,15.8,2022
1498,2022-11-01,Italia,ITA,E-OBS,9.8,2022
1499,2022-12-01,Italia,ITA,E-OBS,7.34,2022
1500,2023-01-01,Italia,ITA,E-OBS,5.21,2023
1501,2023-02-01,Italia,ITA,E-OBS,5.46,2023
1502,2023-03-01,Italia,ITA,E-OBS,8.94,2023
1503,2023-04-01,Italia,ITA,E-OBS,10.21,2023
1504,2023-05-01,Italia,ITA,E-OBS,14.89,2023
1505,2023-06-01,Italia,ITA,E-OBS,19.94,2023
1506,2023-07-01,Italia,ITA,E-OBS,23.92,2023
1507,2023-08-01,Italia,ITA,E-OBS,22.53,2023
1508,2023-09-01,Italia,ITA,E-OBS,20.03,2023
1509,2023-10-01,Italia,ITA,E-OBS,16.84,2023
1510,2023-11-01,Italia,ITA,E-OBS,9.73,2023
1511,2023-12-01,Italia,ITA,E-OBS,7.44,2023
1512,2003-01-01,Países Bajos,NLD,E-OBS,2.29,2003
1513,2003-02-01,Países Bajos,NLD,E-OBS,1.47,2003
1514,2003-03-01,Países Bajos,NLD,E-OBS,7.1,2003
1515,2003-04-01,Países Bajos,NLD,E-OBS,9.67,2003
1516,2003-05-01,Países Bajos,NLD,E-OBS,13.27,2003
1517,2003-06-01,Países Bajos,NLD,E-OBS,17.85,2003
1518,2003-07-01,Países Bajos,NLD,E-OBS,18.72,2003
1519,2003-08-01,Países Bajos,NLD,E-OBS,19.19,2003
1520,2003-09-01,Países Bajos,NLD,E-OBS,14.41,2003
1521,2003-10-01,Países Bajos,NLD,E-OBS,7.43,2003
1522,2003-11-01,Países Bajos,NLD,E-OBS,7.81,2003
1523,2003-12-01,Países Bajos,NLD,E-OBS,3.99,2003
1524,2004-01-01,Países Bajos,NLD,E-OBS,3.35,2004
1525,2004-02-01,Países Bajos,NLD,E-OBS,4.57,2004
1526,2004-03-01,Países Bajos,NLD,E-OBS,5.71,2004
1527,2004-04-01,Países Bajos,NLD,E-OBS,10.33,2004
1528,2004-05-01,Países Bajos,NLD,E-OBS,12.1,2004
1529,2004-06-01,Países Bajos,NLD,E-OBS,15.5,2004
1530,2004-07-01,Países Bajos,NLD,E-OBS,16.66,2004
1531,2004-08-01,Países Bajos,NLD,E-OBS,18.78,2004
1532,2004-09-01,Países Bajos,NLD,E-OBS,15.2,2004
1533,2004-10-01,Países Bajos,NLD,E-OBS,11.23,2004
1534,2004-11-01,Países Bajos,NLD,E-OBS,6.18,2004
1535,2004-12-01,Países Bajos,NLD,E-OBS,3.13,2004
1536,2005-01-01,Países Bajos,NLD,E-OBS,4.92,2005
1537,2005-02-01,Países Bajos,NLD,E-OBS,2.16,2005
1538,2005-03-01,Países Bajos,NLD,E-OBS,6.03,2005
1539,2005-04-01,Países Bajos,NLD,E-OBS,10.09,2005
1540,2005-05-01,Países Bajos,NLD,E-OBS,12.47,2005
1541,2005-06-01,Países Bajos,NLD,E-OBS,16.47,2005
1542,2005-07-01,Países Bajos,NLD,E-OBS,17.6,2005
1543,2005-08-01,Países Bajos,NLD,E-OBS,16.0,2005
1544,2005-09-01,Países Bajos,NLD,E-OBS,15.68,2005
1545,2005-10-01,Países Bajos,NLD,E-OBS,13.2,2005
1546,2005-11-01,Países Bajos,NLD,E-OBS,6.75,2005
1547,2005-12-01,Países Bajos,NLD,E-OBS,3.83,2005
1548,2006-01-01,Países Bajos,NLD,E-OBS,1.16,2006
1549,2006-02-01,Países Bajos,NLD,E-OBS,2.46,2006
1550,2006-03-01,Países Bajos,NLD,E-OBS,3.56,2006
1551,2006-04-01,Países Bajos,NLD,E-OBS,8.58,2006
1552,2006-05-01,Países Bajos,NLD,E-OBS,14.06,2006
1553,2006-06-01,Países Bajos,NLD,E-OBS,16.33,2006
1554,2006-07-01,Países Bajos,NLD,E-OBS,21.92,2006
1555,2006-08-01,Países Bajos,NLD,E-OBS,16.25,2006
1556,2006-09-01,Países Bajos,NLD,E-OBS,17.8,2006
1557,2006-10-01,Países Bajos,NLD,E-OBS,13.65,2006
1558,2006-11-01,Países Bajos,NLD,E-OBS,9.1,2006
1559,2006-12-01,Países Bajos,NLD,E-OBS,6.44,2006
1560,2007-01-01,Países Bajos,NLD,E-OBS,6.8,2007
1561,2007-02-01,Países Bajos,NLD,E-OBS,5.76,2007
1562,2007-03-01,Países Bajos,NLD,E-OBS,7.7,2007
1563,2007-04-01,Países Bajos,NLD,E-OBS,12.54,2007
1564,2007-05-01,Países Bajos,NLD,E-OBS,13.87,2007
1565,2007-06-01,Países Bajos,NLD,E-OBS,17.23,2007
1566,2007-07-01,Países Bajos,NLD,E-OBS,16.84,2007
1567,2007-08-01,Países Bajos,NLD,E-OBS,16.98,2007
1568,2007-09-01,Países Bajos,NLD,E-OBS,13.83,2007
1569,2007-10-01,Países Bajos,NLD,E-OBS,9.88,2007
1570,2007-11-01,Países Bajos,NLD,E-OBS,6.73,2007
1571,2007-12-01,Países Bajos,NLD,E-OBS,3.69,2007
1572,2008-01-01,Países Bajos,NLD,E-OBS,6.15,2008
1573,2008-02-01,Países Bajos,NLD,E-OBS,4.97,2008
1574,2008-03-01,Países Bajos,NLD,E-OBS,5.69,2008
1575,2008-04-01,Países Bajos,NLD,E-OBS,8.6,2008
1576,2008-05-01,Países Bajos,NLD,E-OBS,15.25,2008
1577,2008-06-01,Países Bajos,NLD,E-OBS,16.2,2008
1578,2008-07-01,Países Bajos,NLD,E-OBS,17.87,2008
1579,2008-08-01,Países Bajos,NLD,E-OBS,17.31,2008
1580,2008-09-01,Países Bajos,NLD,E-OBS,13.56,2008
1581,2008-10-01,Países Bajos,NLD,E-OBS,9.97,2008
1582,2008-11-01,Países Bajos,NLD,E-OBS,6.75,2008
1583,2008-12-01,Países Bajos,NLD,E-OBS,2.23,2008
1584,2009-01-01,Países Bajos,NLD,E-OBS,0.55,2009
1585,2009-02-01,Países Bajos,NLD,E-OBS,2.99,2009
1586,2009-03-01,Países Bajos,NLD,E-OBS,5.95,2009
1587,2009-04-01,Países Bajos,NLD,E-OBS,11.96,2009
1588,2009-05-01,Países Bajos,NLD,E-OBS,13.66,2009
1589,2009-06-01,Países Bajos,NLD,E-OBS,15.42,2009
1590,2009-07-01,Países Bajos,NLD,E-OBS,17.88,2009
1591,2009-08-01,Países Bajos,NLD,E-OBS,18.49,2009
1592,2009-09-01,Países Bajos,NLD,E-OBS,15.0,2009
1593,2009-10-01,Países Bajos,NLD,E-OBS,10.39,2009
1594,2009-11-01,Países Bajos,NLD,E-OBS,9.31,2009
1595,2009-12-01,Países Bajos,NLD,E-OBS,2.12,2009
1596,2010-01-01,Países Bajos,NLD,E-OBS,-0.94,2010
1597,2010-02-01,Países Bajos,NLD,E-OBS,1.19,2010
1598,2010-03-01,Países Bajos,NLD,E-OBS,6.04,2010
1599,2010-04-01,Países Bajos,NLD,E-OBS,9.31,2010
1600,2010-05-01,Países Bajos,NLD,E-OBS,10.27,2010
1601,2010-06-01,Países Bajos,NLD,E-OBS,16.23,2010
1602,2010-07-01,Países Bajos,NLD,E-OBS,19.82,2010
1603,2010-08-01,Países Bajos,NLD,E-OBS,16.69,2010
1604,2010-09-01,Países Bajos,NLD,E-OBS,13.45,2010
1605,2010-10-01,Países Bajos,NLD,E-OBS,10.34,2010
1606,2010-11-01,Países Bajos,NLD,E-OBS,5.62,2010
1607,2010-12-01,Países Bajos,NLD,E-OBS,-1.52,2010
1608,2011-01-01,Países Bajos,NLD,E-OBS,3.14,2011
1609,2011-02-01,Países Bajos,NLD,E-OBS,4.24,2011
1610,2011-03-01,Países Bajos,NLD,E-OBS,5.79,2011
1611,2011-04-01,Países Bajos,NLD,E-OBS,12.73,2011
1612,2011-05-01,Países Bajos,NLD,E-OBS,13.96,2011
1613,2011-06-01,Países Bajos,NLD,E-OBS,16.08,2011
1614,2011-07-01,Países Bajos,NLD,E-OBS,15.76,2011
1615,2011-08-01,Países Bajos,NLD,E-OBS,16.86,2011
1616,2011-09-01,Países Bajos,NLD,E-OBS,15.59,2011
1617,2011-10-01,Países Bajos,NLD,E-OBS,11.32,2011
1618,2011-11-01,Países Bajos,NLD,E-OBS,6.91,2011
1619,2011-12-01,Países Bajos,NLD,E-OBS,6.02,2011
1620,2012-01-01,Países Bajos,NLD,E-OBS,4.47,2012
1621,2012-02-01,Países Bajos,NLD,E-OBS,0.45,2012
1622,2012-03-01,Países Bajos,NLD,E-OBS,7.89,2012
1623,2012-04-01,Países Bajos,NLD,E-OBS,8.15,2012
1624,2012-05-01,Países Bajos,NLD,E-OBS,14.14,2012
1625,2012-06-01,Países Bajos,NLD,E-OBS,14.75,2012
1626,2012-07-01,Países Bajos,NLD,E-OBS,17.05,2012
1627,2012-08-01,Países Bajos,NLD,E-OBS,18.4,2012
1628,2012-09-01,Países Bajos,NLD,E-OBS,14.01,2012
1629,2012-10-01,Países Bajos,NLD,E-OBS,10.32,2012
1630,2012-11-01,Países Bajos,NLD,E-OBS,6.69,2012
1631,2012-12-01,Países Bajos,NLD,E-OBS,4.62,2012
1632,2013-01-01,Países Bajos,NLD,E-OBS,1.77,2013
1633,2013-02-01,Países Bajos,NLD,E-OBS,1.38,2013
1634,2013-03-01,Países Bajos,NLD,E-OBS,1.99,2013
1635,2013-04-01,Países Bajos,NLD,E-OBS,7.94,2013
1636,2013-05-01,Países Bajos,NLD,E-OBS,11.32,2013
1637,2013-06-01,Países Bajos,NLD,E-OBS,15.11,2013
1638,2013-07-01,Países Bajos,NLD,E-OBS,18.9,2013
1639,2013-08-01,Países Bajos,NLD,E-OBS,18.0,2013
1640,2013-09-01,Países Bajos,NLD,E-OBS,14.32,2013
1641,2013-10-01,Países Bajos,NLD,E-OBS,12.12,2013
1642,2013-11-01,Países Bajos,NLD,E-OBS,6.65,2013
1643,2013-12-01,Países Bajos,NLD,E-OBS,5.78,2013
1644,2014-01-01,Países Bajos,NLD,E-OBS,5.26,2014
1645,2014-02-01,Países Bajos,NLD,E-OBS,6.32,2014
1646,2014-03-01,Países Bajos,NLD,E-OBS,8.1,2014
1647,2014-04-01,Países Bajos,NLD,E-OBS,11.74,2014
1648,2014-05-01,Países Bajos,NLD,E-OBS,13.13,2014
1649,2014-06-01,Países Bajos,NLD,E-OBS,15.92,2014
1650,2014-07-01,Países Bajos,NLD,E-OBS,19.56,2014
1651,2014-08-01,Países Bajos,NLD,E-OBS,16.08,2014
1652,2014-09-01,Países Bajos,NLD,E-OBS,15.88,2014
1653,2014-10-01,Países Bajos,NLD,E-OBS,13.33,2014
1654,2014-11-01,Países Bajos,NLD,E-OBS,8.07,2014
1655,2014-12-01,Países Bajos,NLD,E-OBS,4.58,2014
1656,2015-01-01,Países Bajos,NLD,E-OBS,3.75,2015
1657,2015-02-01,Países Bajos,NLD,E-OBS,3.21,2015
1658,2015-03-01,Países Bajos,NLD,E-OBS,5.97,2015
1659,2015-04-01,Países Bajos,NLD,E-OBS,8.67,2015
1660,2015-05-01,Países Bajos,NLD,E-OBS,12.1,2015
1661,2015-06-01,Países Bajos,NLD,E-OBS,15.41,2015
1662,2015-07-01,Países Bajos,NLD,E-OBS,18.26,2015
1663,2015-08-01,Países Bajos,NLD,E-OBS,18.47,2015
1664,2015-09-01,Países Bajos,NLD,E-OBS,13.38,2015
1665,2015-10-01,Países Bajos,NLD,E-OBS,9.9,2015
1666,2015-11-01,Países Bajos,NLD,E-OBS,9.67,2015
1667,2015-12-01,Países Bajos,NLD,E-OBS,9.35,2015
1668,2016-01-01,Países Bajos,NLD,E-OBS,4.28,2016
1669,2016-02-01,Países Bajos,NLD,E-OBS,4.37,2016
1670,2016-03-01,Países Bajos,NLD,E-OBS,5.17,2016
1671,2016-04-01,Países Bajos,NLD,E-OBS,8.42,2016
1672,2016-05-01,Países Bajos,NLD,E-OBS,14.36,2016
1673,2016-06-01,Países Bajos,NLD,E-OBS,16.67,2016
1674,2016-07-01,Países Bajos,NLD,E-OBS,18.2,2016
1675,2016-08-01,Países Bajos,NLD,E-OBS,17.8,2016
1676,2016-09-01,Países Bajos,NLD,E-OBS,17.44,2016
1677,2016-10-01,Países Bajos,NLD,E-OBS,9.77,2016
1678,2016-11-01,Países Bajos,NLD,E-OBS,5.49,2016
1679,2016-12-01,Países Bajos,NLD,E-OBS,4.61,2016
1680,2017-01-01,Países Bajos,NLD,E-OBS,1.24,2017
1681,2017-02-01,Países Bajos,NLD,E-OBS,4.81,2017
1682,2017-03-01,Países Bajos,NLD,E-OBS,8.38,2017
1683,2017-04-01,Países Bajos,NLD,E-OBS,8.29,2017
1684,2017-05-01,Países Bajos,NLD,E-OBS,14.82,2017
1685,2017-06-01,Países Bajos,NLD,E-OBS,17.98,2017
1686,2017-07-01,Países Bajos,NLD,E-OBS,17.94,2017
1687,2017-08-01,Países Bajos,NLD,E-OBS,17.32,2017
1688,2017-09-01,Países Bajos,NLD,E-OBS,13.84,2017
1689,2017-10-01,Países Bajos,NLD,E-OBS,13.14,2017
1690,2017-11-01,Países Bajos,NLD,E-OBS,7.02,2017
1691,2017-12-01,Países Bajos,NLD,E-OBS,4.63,2017
1692,2018-01-01,Países Bajos,NLD,E-OBS,5.28,2018
1693,2018-02-01,Países Bajos,NLD,E-OBS,0.38,2018
1694,2018-03-01,Países Bajos,NLD,E-OBS,4.4,2018
1695,2018-04-01,Países Bajos,NLD,E-OBS,12.0,2018
1696,2018-05-01,Países Bajos,NLD,E-OBS,16.37,2018
1697,2018-06-01,Países Bajos,NLD,E-OBS,17.22,2018
1698,2018-07-01,Países Bajos,NLD,E-OBS,20.6,2018
1699,2018-08-01,Países Bajos,NLD,E-OBS,18.63,2018
1700,2018-09-01,Países Bajos,NLD,E-OBS,14.93,2018
1701,2018-10-01,Países Bajos,NLD,E-OBS,12.02,2018
1702,2018-11-01,Países Bajos,NLD,E-OBS,6.61,2018
1703,2018-12-01,Países Bajos,NLD,E-OBS,5.98,2018
